tableID,paiJuId,gameCoins
326696967,1003330,3600.0
326696967,307247,8740.0
326696967,3452528,-6000.0
326696967,29351,-1800.0
326696967,2484520,-2400.0
326696967,440553,4800.0
326696967,3297842,9600.0
326696967,424653,6000.0
326696967,462176,-6000.0
326696967,1930289,3000.0
326696967,1697841,6000.0
326696967,3245032,9600.0
326696967,4097887,2400.0
326696967,2211738,6000.0
326696967,378295,9600.0
326696967,4335155,16800.0
326696967,284918,-4200.0
326696967,267192,-9600.0
326696967,1373066,3600.0
326696967,3797417,9600.0
326696967,3230362,-5534.0
326696967,2982446,-14400.0
326696967,250671,9600.0
326696967,3830365,-12000.0
326696967,148194,-4200.0
326696967,4403317,1200.0
326696967,4389480,3600.0
326696967,3412426,3000.0
326696967,401881,3000.0
326696967,329528,-9328.0
326696967,283757,-5400.0
326696967,1093663,1200.0
326696967,4222135,4663.0
326696967,246706,-1200.0
326696967,96231,6000.0
326696967,2683111,-39993.0
326696967,1817500,4377.0
326696967,281150,-7200.0
326696967,4067688,-10224.0
326696967,1177714,5041.0
326696967,3280888,19200.0
326696967,3623852,1200.0
326696967,2975663,-2400.0
326696967,4355961,-7200.0
326696967,126442,6622.0
326696967,419967,-8400.0
326696967,835518,3600.0
326696967,1719451,-6600.0
326696967,4171181,-1200.0
326696967,2696165,-7200.0
326696967,2066341,4800.0
326696967,621493,-1200.0
326696967,2724711,4200.0
326696967,1735771,-12000.0
326696967,600751,6000.0
326696967,576368,1200.0
326696967,2540485,-1200.0
326696967,1561025,2400.0
326696967,1749099,-1200.0
326696967,231349,-6000.0
326696967,1081963,-1200.0
326696967,379642,5969.0
326696967,2549624,-1200.0
326696967,171307,3479.0
326696967,3485530,9600.0
326696967,2689736,1200.0
326696967,276476,-6000.0
326696967,993572,5048.0
326696967,549162,-6000.0
326696967,386313,2400.0
326696967,2278233,3420.0
326696967,665684,-5450.0
326696967,508698,-7800.0
326696967,691818,-2400.0
326696967,1303769,-6000.0
326696967,1849396,2400.0
326696967,289208,-9180.0
326696967,3879051,-3600.0
326696967,399091,3600.0
326696967,349019,2400.0
326696967,80396,-4800.0
326696967,1411423,1800.0
326696967,1731474,-10722.0
326696967,2183682,-577.0
326696967,84991,4800.0
326696967,2598785,4800.0
326696967,975847,-9469.0
326696967,522941,5400.0
326696967,278440,-4800.0
326696967,3787013,6000.0
326696967,2081145,2400.0
326696967,229886,4800.0
326696967,3008748,3600.0
326696967,1827285,4800.0
326696967,374889,-11439.0
326696967,918732,-9000.0
326696967,646026,-1200.0
326696967,581267,-7187.0
326696967,2236587,2400.0
326696967,813293,4800.0
326696967,857675,4200.0
326696967,3674583,-4800.0
326696967,457415,-18000.0
326696967,3891727,3000.0
326696967,4366146,-3600.0
326696967,1123550,2400.0
326696967,335436,-4800.0
326696967,1218207,2400.0
326696967,2924129,6650.0
326696967,4126398,4800.0
326696967,791769,-5223.0
326696967,404919,-13646.0
326696967,585940,1800.0
326696967,2657865,2400.0
326696967,2816219,8400.0
326696967,908118,11182.0
326696967,3312890,-13200.0
326696967,2849345,2400.0
326696967,1348820,-14400.0
326696967,1505080,-3000.0
326696967,382948,-11180.0
326696967,1293153,4800.0
326696967,428709,4800.0
326696967,1593209,1200.0
326696967,2522044,-4896.0
326696967,2425730,-3000.0
326696967,214232,2400.0
326696967,407648,-4692.0
326696967,421771,-1800.0
326696967,1260107,-6000.0
326696967,1500779,-1200.0
326696967,58768,7398.0
326696967,2705526,13200.0
326696967,2785888,3000.0
326696967,615424,-6000.0
326696967,698064,-12000.0
326696967,2647137,1200.0
326696967,423519,2400.0
326696967,73758,3600.0
326696967,1866680,2391.0
326696967,1324419,-6388.0
326696967,2828992,-1200.0
326696967,886597,7200.0
326696967,880037,-1200.0
326696967,2898965,-12000.0
326696967,1108723,2574.0
326696967,320421,-2400.0
326696967,413137,4800.0
326696967,3630954,-24000.0
326696967,610809,-2400.0
326696967,1892511,-4800.0
326696967,2189900,-9600.0
326696967,963323,4800.0
326696967,23333,-7200.0
326696967,3396334,-1200.0
326696967,2062580,2400.0
326696967,455262,-16800.0
326696967,1651035,6706.0
326696967,396213,2400.0
326696967,341277,2400.0
326696967,2349885,6000.0
326696967,390983,7200.0
326696967,851205,2400.0
326696967,433824,-3600.0
326696967,1039741,-7200.0
326696967,2581327,-15600.0
326696967,345062,-3600.0
326696967,2838174,-2400.0
326696967,1755484,1200.0
326696967,1238593,2400.0
326696967,166573,4880.0
326696967,417113,3600.0
326696967,227864,3600.0
326696967,494874,1156.0
326696967,3920491,1200.0
326696967,2323643,16776.0
326696967,346546,-6000.0
326696967,3760797,8480.0
326696967,403266,-1848.0
326696967,1902147,-5860.0
326696967,1896878,-1800.0
326696967,419051,4800.0
326696967,241871,-11120.0
326696967,451814,7478.0
326696967,468650,-9862.0
326696967,260543,-8935.0
326696967,3327684,4800.0
326696967,529594,3600.0
326696967,1871966,-7200.0
326696967,1391609,600.0
326696967,1336971,-4200.0
326696967,714603,25200.0
326696967,404414,-4800.0
326696967,2151554,4739.0
326696967,795529,6533.0
326696967,2884289,9600.0
326696967,3019813,-7200.0
326696967,359743,9600.0
326696967,161387,-7200.0
326696967,388566,3000.0
326696967,409143,3527.0
326696967,1711619,-8868.0
326696967,372576,-1985.0
326696967,3146664,-3000.0
326696967,1876981,-3600.0
326696967,1770280,4800.0
326696967,1515301,7200.0
326696967,2877041,-4328.0
326696967,2930254,4800.0
326696967,1089491,6000.0
326696967,1725665,12000.0
326696967,2753721,4800.0
326696967,183481,-9600.0
326696967,1254185,1200.0
326696967,4416020,-15600.0
326696967,652758,5137.0
326696967,647699,6602.0
326696967,2225817,1200.0
326696967,270646,2400.0
326696967,2314978,-4746.0
326696967,1883859,-4800.0
326696967,1052875,2400.0
326696967,1030089,2400.0
326696967,255447,-600.0
326696967,100466,13169.0
326696967,605527,2400.0
326696967,131764,-3600.0
326696967,380834,3000.0
326696967,358526,4800.0
326696967,679088,-6000.0
326696967,235028,7200.0
326696967,339443,-14400.0
326696967,3860988,15600.0
326696967,238348,4800.0
326696967,541058,-6000.0
326696967,512224,-4800.0
326696967,819636,-6000.0
326696967,891159,-14400.0
326696967,614035,12000.0
326696967,1098771,-4987.0
326696967,1521817,9600.0
326696967,892991,-4800.0
326696967,1225644,7200.0
326696967,377374,1975.0
326696967,1008494,-4800.0
326696967,378618,-11157.0
326696967,472168,-1800.0
326696967,366773,3476.0
326696967,915564,-2400.0
326696967,244265,-14400.0
326696967,592905,-9783.0
326696967,470547,-1200.0
326696967,1137570,1200.0
326696967,412097,10800.0
326696967,2859927,-10800.0
326696967,3646365,1200.0
326696967,335862,-6432.0
326696967,533234,-8400.0
326696967,432597,-2400.0
326696967,552250,2964.0
326696967,3466943,6000.0
326696967,328877,600.0
326696967,2431805,-22800.0
326696967,2206392,6561.0
326696967,545546,-6000.0
326696967,3238128,-12000.0
326696967,686642,2400.0
326696967,4177023,-12000.0
326696967,382718,1200.0
326696967,947093,4800.0
326696967,185332,-9000.0
326696967,1551790,3600.0
326696967,370184,-6881.0
326696967,2508982,-6165.0
326696967,141108,-2400.0
326696967,3161054,-3600.0
326696967,136143,-7200.0
326696967,2710409,2400.0
326696967,1115664,-8740.0
326696967,1488347,-1200.0
326696967,1187252,-4800.0
326696967,4138551,15361.0
326696967,1198121,9600.0
326696967,2176237,-7200.0
326696967,4384284,-2400.0
326696967,430346,7200.0
326696967,381697,-1200.0
326696967,3202611,-13200.0
326696967,703804,3600.0
326696967,343922,7200.0
326696967,597211,3000.0
326696967,491674,-3600.0
326696967,488439,3600.0
326696967,4407148,-7200.0
326696967,1601345,7200.0
326696967,374642,-1200.0
326696967,4325714,-7200.0
326696967,863099,3600.0
326696967,2742021,1200.0
326696967,3364901,-10200.0
326696967,347785,-2400.0
326696967,4376963,19200.0
326696967,367602,-2400.0
326696967,269333,1200.0
326696967,1540409,-4800.0
326696967,2439635,-6000.0
326696967,2357466,-4200.0
326696967,426826,3678.0
326696967,1399355,3600.0
326696967,3257549,2400.0
326696967,263027,4800.0
326696967,4082254,-7200.0
326696967,1703959,2400.0
326696967,1233081,9600.0
326696967,4311383,2400.0
326696967,871794,11901.0
326696967,590908,-1200.0
326696967,368941,-1200.0
326696967,899510,-1200.0
326696967,410371,14400.0
326696967,869111,-11352.0
326696967,438598,-3600.0
326696967,2591582,-10604.0
326696967,2490206,4800.0
326696967,266388,4200.0
326696967,1888217,3000.0
326696967,2167760,2400.0
326696967,178872,-1200.0
326696967,1922657,-1200.0
326696967,2998118,8400.0
326696967,384328,3600.0
326696967,922772,-8984.0
326696967,445045,-2400.0
326696967,1838348,-1200.0
326696967,2198303,-1800.0
326696967,2969555,17760.0
326696967,2393771,6000.0
326696967,2957448,-4800.0
326696967,955109,-14400.0
326696967,189931,-1200.0
326696967,1273921,-6600.0
326696967,361863,4800.0
326696967,2420836,-8400.0
326696967,67941,-1200.0
326696967,323612,-8400.0
326696967,443082,-3600.0
326696967,362853,-600.0
326696967,1313964,4200.0
326696967,2287485,-8400.0
326696967,481181,7200.0
326696967,350837,-1200.0
326696967,565289,7200.0
326696967,1477365,3000.0
326696967,682905,-8400.0
326696967,34764,7200.0
326696967,389224,6000.0
326696967,570920,-1200.0
326696967,4154970,-8400.0
326696967,1025544,4800.0
326696967,1494771,-2400.0
326696967,2516909,3600.0
326696967,1448206,-7740.0
326696967,2254363,4800.0
326696967,2466905,-2400.0
326696967,3846235,4800.0
326696967,220139,8400.0
326696967,387440,-600.0
326696967,279738,-4800.0
326696967,2383250,2400.0
326696967,371698,-3286.0
326696967,3120493,5400.0
326696967,1421775,1200.0
326696967,400263,-2400.0
326696967,373723,-1200.0
326696967,2311883,7500.0
326696967,4398061,4800.0
326696967,843322,-2400.0
326696967,474464,-4805.0
326696967,485900,-9600.0
326696967,4227306,-16800.0
326696967,1581461,7200.0
326696967,2622039,3600.0
326696967,1245742,7022.0
326696967,639963,5462.0
326696967,360843,6000.0
326696967,802772,-12000.0
326696967,89994,-4800.0
326696967,334833,1200.0
326696967,4190106,-1200.0
326696967,706935,-7200.0
326696967,286615,2400.0
326696967,383229,14400.0
326696967,2218565,7186.0
326696967,3268646,-1200.0
326696967,1427916,-7200.0
326696967,2779696,-7200.0
326696967,630087,4800.0
326696967,395439,1200.0
326696967,1934209,3174.0
326696967,322015,3600.0
326696967,2760515,12000.0
326696967,345825,3600.0
326696967,464745,6000.0
326696967,340713,6000.0
326696967,357549,-1200.0
326696967,1641049,-2400.0
326696967,2865982,-11400.0
326696967,1283852,-8400.0
326696967,937307,6811.0
326696967,980783,4200.0
326696967,499357,3600.0
326696967,3224053,-4800.0
326696967,3661074,2400.0
326696967,1856495,1200.0
326696967,349893,3880.0
326696967,4394791,-7200.0
326696967,3338993,1200.0
326696967,3903839,5236.0
326696967,216956,-1237.0
326696967,274932,9600.0
326696967,224162,-3600.0
326696967,1267282,5400.0
326696967,1810442,1200.0
326696967,4214728,-7200.0
326696967,391870,12000.0
326696967,1072046,-1200.0
326696967,1061100,-7200.0
326696967,449965,-3869.0
326696967,425277,3600.0
326696960,322591,4162.0
326696960,1648756,8400.0
326696960,2088536,2400.0
326696960,4332757,2400.0
326696960,1907246,-1200.0
326696960,2233717,4800.0
326696960,1278811,2840.0
326696960,689449,3600.0
326696960,344346,6000.0
326696960,400672,2400.0
326696960,2159463,-4800.0
326696960,162775,-4800.0
326696960,3974375,-3534.0
326696960,698101,-2400.0
326696960,460161,-4200.0
326696960,2062665,-18000.0
326696960,363634,-4800.0
326696960,1576184,-13200.0
326696960,2625597,4800.0
326696960,450135,6000.0
326696960,319930,6000.0
326696960,2665254,9600.0
326696960,303562,-13512.0
326696960,403506,-3600.0
326696960,2550942,9600.0
326696960,4282099,-7200.0
326696960,1941041,7793.0
326696960,1132003,9600.0
326696960,3340784,3000.0
326696960,243792,-1200.0
326696960,592749,-4086.0
326696960,342031,4800.0
326696960,1023807,1200.0
326696960,2193068,-3600.0
326696960,3618148,-6000.0
326696960,4167575,3600.0
326696960,785388,-7200.0
326696960,2612466,-1200.0
326696960,305466,6000.0
326696960,591432,-1178.0
326696960,813960,-1200.0
326696960,1263500,4200.0
326696960,1550808,2400.0
326696960,649783,1200.0
326696960,375071,9600.0
326696960,2024182,-7200.0
326696960,1612568,6000.0
326696960,1058826,1200.0
326696960,731528,-3000.0
326696960,4141659,-1200.0
326696960,350696,-5456.0
326696960,186563,2400.0
326696960,441165,-4800.0
326696960,2870303,-12000.0
326696960,2001987,1200.0
326696960,1798098,2400.0
326696960,2055924,8961.0
326696960,1382766,4800.0
326696960,709378,7200.0
326696960,313433,-4800.0
326696960,1331163,10189.0
326696960,407996,2400.0
326696960,389106,9000.0
326696960,721603,-2400.0
326696960,2621961,4800.0
326696960,432213,-21527.0
326696960,377959,2400.0
326696960,110998,5860.0
326696960,1098263,6000.0
326696960,1917326,4200.0
326696960,619620,8840.0
326696960,2218904,-2400.0
326696960,2444736,2400.0
326696960,983746,-11094.0
326696960,257274,7331.0
326696960,4189502,2624.0
326696960,2222652,4800.0
326696960,515208,-8606.0
326696960,3898753,-3600.0
326696960,336797,8460.0
326696960,384020,1200.0
326696960,123964,-4800.0
326696960,2575392,-2400.0
326696960,4381007,-8400.0
326696960,757412,-4558.0
326696960,3519936,-8560.0
326696960,3999908,6000.0
326696960,2883777,2400.0
326696960,653746,-9840.0
326696960,557262,7200.0
326696960,2279947,7200.0
326696960,1473484,12000.0
326696960,2968751,9417.0
326696960,1666482,-2400.0
326696960,131338,7200.0
326696960,4015641,3600.0
326696960,1676040,2920.0
326696960,1638457,-7200.0
326696960,1053138,3600.0
326696960,1321777,2400.0
326696960,2782068,-1200.0
326696960,1451921,4800.0
326696960,348494,-4918.0
326696960,106530,2205.0
326696960,209924,-13179.0
326696960,4087325,3000.0
326696960,646694,-4800.0
326696960,2836581,1200.0
326696960,453082,-3600.0
326696960,375752,-2400.0
326696960,883227,-6000.0
326696960,353756,14356.0
326696960,411244,2400.0
326696960,325083,2400.0
326696960,2516755,4800.0
326696960,2201329,9600.0
326696960,3584002,3600.0
326696960,987601,-1200.0
326696960,2137226,7200.0
326696960,2987481,7200.0
326696960,462616,-2400.0
326696960,3920702,7200.0
326696960,143953,-4800.0
326696960,4357630,-4800.0
326696960,365969,-2400.0
326696960,1912484,7184.0
326696960,393508,16800.0
326696960,1183708,4800.0
326696960,582763,14400.0
326696960,2978473,-7200.0
326696960,406588,7200.0
326696960,266515,9600.0
326696960,384291,-9211.0
326696960,585758,4800.0
326696960,321461,7200.0
326696960,560277,-4800.0
326696960,613981,9600.0
326696960,2824863,-9149.0
326696960,3076802,3324.0
326696960,201324,-7500.0
326696960,780407,-3600.0
326696960,841117,1200.0
326696960,118294,19364.0
326696960,355440,9600.0
326696960,409310,2563.0
326696960,3990104,-1200.0
326696960,1156303,-2400.0
326696960,1213863,7619.0
326696960,2163449,2400.0
326696960,382360,-2400.0
326696960,533482,-2400.0
326696960,1749591,3600.0
326696960,274419,5400.0
326696960,359058,-6000.0
326696960,415044,4800.0
326696960,903846,-1200.0
326696960,2028952,-2400.0
326696960,480607,6965.0
326696960,255614,-1200.0
326696960,96000,-4800.0
326696960,269996,1800.0
326696960,345873,-2400.0
326696960,1171143,1200.0
326696960,348044,2400.0
326696960,378927,-6000.0
326696960,3966187,-5400.0
326696960,597000,-7912.0
326696960,2953790,-2400.0
326696960,1503757,-816.0
326696960,1643576,-10185.0
326696960,458155,-2400.0
326696960,1147936,2400.0
326696960,368444,3000.0
326696960,1223476,4800.0
326696960,746590,-2400.0
326696960,357680,9600.0
326696960,510118,9600.0
326696960,428067,3000.0
326696960,404274,12433.0
326696960,491986,2400.0
326696960,857787,2400.0
326696960,273623,2400.0
326696960,1830738,3600.0
326696960,262310,1200.0
326696960,374594,-3000.0
326696960,3126552,6600.0
326696960,1100874,-7200.0
326696960,1716973,9600.0
326696960,750869,-4800.0
326696960,271628,-1200.0
326696960,214905,-3600.0
326696960,2659944,-2400.0
326696960,267839,1200.0
326696960,376399,600.0
326696960,489491,-12000.0
326696960,4384054,2400.0
326696960,1882380,1200.0
326696960,2503429,7200.0
326696960,2181043,-7200.0
326696960,2468626,-2400.0
326696960,2902530,3000.0
326696960,198156,1200.0
326696960,381447,1200.0
326696960,1634004,2400.0
326696960,180009,3000.0
326696960,2929170,4800.0
326696960,1206378,3000.0
326696960,328949,3600.0
326696960,570992,2400.0
326696960,503274,-1200.0
326696960,2242574,-3533.0
326696960,1065419,-8400.0
326696960,280416,-7200.0
326696960,264912,2400.0
326696960,1176288,4200.0
326696960,1620717,-1200.0
326696960,224836,-4800.0
326696960,315169,2400.0
326696960,93072,9600.0
326696960,3913944,3000.0
326696960,1929073,-1200.0
326696960,692926,2890.0
326696960,2797436,6968.0
326696960,397843,-3255.0
326696960,776601,-1200.0
326696960,652807,4200.0
326696960,1815139,-1200.0
326696960,364087,2400.0
326696960,1824176,-4800.0
326696960,285498,-1200.0
326696960,379672,-9600.0
326696960,2146218,7200.0
326696960,714606,-7200.0
326696960,426492,-3600.0
326696960,174230,-3000.0
326696960,794086,6074.0
326696960,364791,-5588.0
326696960,281480,-3368.0
326696960,3940517,2969.0
326696960,663014,-2400.0
326696960,487026,-2400.0
326696960,422235,-7200.0
326696960,741060,6000.0
326696960,3425206,6284.0
326696960,1291390,3000.0
326696960,1701729,4800.0
326696960,3629312,1200.0
326696960,517763,-4940.0
326696960,148281,2400.0
326696960,3029671,-2483.0
326696960,521100,-14400.0
326696960,4106077,-2400.0
326696960,1186324,-4200.0
326696960,2865478,-2545.0
326696960,2014624,-7200.0
326696960,370652,4800.0
326696960,1235695,2400.0
326696960,2293918,5210.0
326696960,333907,-1200.0
326696960,369399,-4800.0
326696960,1730948,-1200.0
326696960,327939,-10800.0
326696960,1127832,4800.0
326696960,465476,2400.0
326696960,1872834,3042.0
326696960,4338521,3600.0
326696960,115279,-3600.0
326696960,1507767,-9517.0
326696960,1272868,9466.0
326696960,203114,2400.0
326696960,2915675,3600.0
326696960,1202250,6000.0
326696960,3060511,-2400.0
326696960,564771,4800.0
326696960,1433409,-8400.0
326696960,1299571,-7200.0
326696960,1589420,-5477.0
326696960,4054772,-6000.0
326696960,360128,7200.0
326696960,342864,-7200.0
326696960,528381,-2400.0
326696960,230359,-1200.0
326696960,223309,-12000.0
326696960,1545324,4200.0
326696960,544899,7200.0
326696960,392356,3089.0
326696960,2048781,-1200.0
326696960,1887752,-3000.0
326696960,2436212,-14294.0
326696960,182684,-4800.0
326696960,401794,-4800.0
326696960,2810387,-1200.0
326696960,354515,-6000.0
326696960,2247690,-7200.0
326696960,2459708,4800.0
326696960,791109,-4200.0
326696960,471387,7800.0
326696960,974168,3877.0
326696960,1557053,8400.0
326696960,219858,4526.0
326696960,959113,-14400.0
326696960,538794,600.0
326696960,2684560,-4800.0
326696960,239805,3000.0
326696960,4203056,-1200.0
326696960,3393976,1200.0
326696960,412875,-7200.0
326696960,873722,-2018.0
326696960,680622,2400.0
326696960,2689133,6600.0
326696960,318159,3000.0
326696960,4398936,2400.0
326696960,1482793,3600.0
326696960,729062,-4800.0
326696960,635817,-8400.0
326696960,4416499,2400.0
326696960,1194973,-6000.0
326696960,2074610,1200.0
326696960,351824,7200.0
326696960,277021,2084.0
326696960,2567313,-13105.0
326696960,1760178,7885.0
326696960,429536,600.0
326696960,373508,6011.0
326696960,444331,-14840.0
326696960,1956298,1200.0
326696960,1838282,-4800.0
326696960,1140255,6000.0
326696960,339508,5204.0
326696960,853406,4200.0
326696960,362896,2400.0
326696960,478617,-4491.0
326696960,682301,-6000.0
326696960,188321,-3776.0
326696960,1597054,-7704.0
326696960,352485,1778.0
326696960,2450169,-1200.0
326696960,237205,-2400.0
326696960,2126101,2400.0
326696960,494162,2400.0
326696960,356695,-2400.0
326696960,340550,16800.0
326696960,484011,8400.0
326696960,1423982,1200.0
326696960,1410861,-7200.0
326696960,1601268,-1200.0
326696960,338224,-7200.0
326696960,933758,5400.0
326696960,380437,3000.0
326696960,4154576,8400.0
326696960,3000381,-4800.0
326696960,1232657,3089.0
326696960,452010,1200.0
326696960,1852634,2400.0
326696960,1581304,1800.0
326696960,4406140,-1200.0
326696960,308026,9600.0
326696960,371798,-8567.0
326696960,604062,4800.0
326696960,1530870,7200.0
326696960,880761,4200.0
326696960,4118068,7200.0
326696960,3663700,4800.0
326696960,171244,3600.0
326696960,226777,-4800.0
326696960,1725478,7200.0
326696960,350059,7200.0
326696960,4287382,-8873.0
326696960,4329164,-7199.0
326696960,248396,14680.0
326696960,447230,4800.0
326696960,449378,6000.0
326696960,3042211,3000.0
326696960,260320,-13200.0
326696960,4069898,6000.0
326696960,659346,-2400.0
326696960,1045009,-9600.0
326696960,349446,3600.0
326696960,24266,-1200.0
326696960,4026631,-7200.0
326696960,377195,-4800.0
326696960,1164528,4800.0
326696960,1034124,8400.0
326696960,734857,-8400.0
326696960,1657108,2400.0
326696960,221910,-2032.0
326696960,2169847,12000.0
326696960,343559,-1800.0
326696960,306584,-3791.0
326696960,391010,-7200.0
326696960,395965,-13200.0
326696960,344556,-11133.0
326696960,345130,9696.0
326696960,2555469,7200.0
326696960,424820,-3600.0
326696960,668679,-1200.0
326696960,316860,-6000.0
326696960,2212068,-1200.0
326696960,3599711,-3600.0
326696960,1857246,-26400.0
326696960,1973357,4200.0
326696960,2038735,2400.0
326696960,418959,4800.0
326696960,1738588,-4800.0
326696960,433840,-7200.0
326696960,2229098,-3600.0
326696960,443174,-11394.0
326696960,102639,-1200.0
326696960,127622,3000.0
326696960,141604,-2113.0
326696960,2907434,2400.0
326696960,330851,-1200.0
326696960,625852,3600.0
326696960,2255680,-2400.0
326696960,634532,13200.0
326696960,548103,-4800.0
326696960,154592,-3600.0
326696960,420710,7200.0
326696960,270859,-8400.0
326696960,2957910,16800.0
326696960,833144,-5400.0
326696960,435951,-7200.0
326696960,1115914,6000.0
326696960,1040396,3600.0
326696960,251311,-18112.0
326696960,1466685,6000.0
326696960,137622,1200.0
326696960,468314,3600.0
326696960,4271316,1200.0
326696960,385660,-7200.0
326696960,423376,9600.0
326696960,323999,1200.0
326696960,286262,-5400.0
326696960,4006871,-8400.0
326696960,1012464,-9552.0
326696960,4240815,2400.0
326696960,828550,-6000.0
326696960,2631008,3000.0
326696960,1997063,5260.0
326696960,2272986,-6000.0
326696960,3591886,3000.0
326696960,640483,17501.0
326696960,309886,-4200.0
326696960,389620,-9482.0
326696960,2641969,3407.0
326696960,1074894,2400.0
326696960,1538084,3000.0
326696960,3652797,16800.0
326696960,1711671,-2400.0
326696960,1286859,-1084.0
326696960,4349666,2400.0
326696960,2542369,-14400.0
326696960,542162,-6000.0
326696960,417354,2400.0
326696960,332469,-2400.0
326696960,1605779,1200.0
326696960,405377,1200.0
326696960,233208,-3600.0
326696960,1521237,1200.0
326696960,3017745,-7200.0
326696960,287445,-15290.0
326696960,9607,8093.0
326696960,2524505,-11400.0
326696960,631795,-2400.0
326696960,2600571,4800.0
326696960,924858,2400.0
326696960,3531486,-6000.0
326696960,475651,-3600.0
326696960,574932,-7200.0
326696960,474137,600.0
326696960,312403,8400.0
326696960,1089922,1200.0
326696960,4414124,1200.0
326696960,1018439,3000.0
326696960,3369078,-4262.0
326696960,1745671,3600.0
326696960,1120362,-4800.0
326696960,1309046,9600.0
326696960,963262,-14400.0
326696960,245353,21600.0
326696960,1819081,2400.0
326696960,2859105,-6000.0
326696961,378461,12594.0
326696961,787955,-1800.0
326696961,278337,7200.0
326696961,374930,1006.0
326696961,323308,-6000.0
326696961,1345879,7416.0
326696961,2541212,6251.0
326696961,279599,4147.0
326696961,2407093,1200.0
326696961,528346,5233.0
326696961,3399839,-9613.0
326696961,4046051,-1200.0
326696961,4259712,-2400.0
326696961,322089,1200.0
326696961,386714,6000.0
326696961,497002,2400.0
326696961,1048621,-1200.0
326696961,708513,3600.0
326696961,531740,4800.0
326696961,2428080,9600.0
326696961,2940866,-7200.0
326696961,557001,4800.0
326696961,111896,24000.0
326696961,363915,-6725.0
326696961,420336,1200.0
326696961,436455,-6000.0
326696961,337747,4200.0
326696961,4237750,4200.0
326696961,4102935,13144.0
326696961,4069241,4755.0
326696961,600094,4800.0
326696961,883391,26406.0
326696961,3472601,3600.0
326696961,1326686,2400.0
326696961,2469561,580.0
326696961,4179014,6000.0
326696961,408143,-6000.0
326696961,377050,-4800.0
326696961,3516026,-7200.0
326696961,3898985,3340.0
326696961,325478,3000.0
326696961,3021967,6000.0
326696961,4335023,-5256.0
326696961,302219,5803.0
326696961,356499,-7200.0
326696961,438085,-7200.0
326696961,434557,2400.0
326696961,2636000,10800.0
326696961,546808,3000.0
326696961,627562,-2400.0
326696961,751510,2400.0
326696961,185507,4800.0
326696961,2226225,2867.0
326696961,309456,14400.0
326696961,2647536,4800.0
326696961,523377,1200.0
326696961,644342,3600.0
326696961,332341,-2400.0
326696961,4381710,5583.0
326696961,467037,-4971.0
326696961,742881,1200.0
326696961,4186541,4800.0
326696961,154273,-2400.0
326696961,1120636,2400.0
326696961,319020,4429.0
326696961,586103,-1200.0
326696961,2102224,3000.0
326696961,3033559,-5400.0
326696961,3939632,6000.0
326696961,3249519,-1200.0
326696961,780457,-1200.0
326696961,379548,11561.0
326696961,345156,-4800.0
326696961,328456,-7200.0
326696961,773836,-13200.0
326696961,367012,4200.0
326696961,2900631,-1200.0
326696961,2484310,-7200.0
326696961,354552,3744.0
326696961,259642,9600.0
326696961,810855,-1200.0
326696961,446296,2400.0
326696961,3092065,-4800.0
326696961,255255,6000.0
326696961,306000,7200.0
326696961,1408163,10800.0
326696961,543494,-6000.0
326696961,638339,-1200.0
326696961,3423147,-3600.0
326696961,553562,4200.0
326696961,377928,600.0
326696961,264357,-18000.0
326696961,3083087,4800.0
326696961,136766,-4800.0
326696961,2533268,4800.0
326696961,4411806,-10717.0
326696961,660869,-14400.0
326696961,2671687,2400.0
326696961,764659,-14400.0
326696961,401904,5040.0
326696961,176848,7800.0
326696961,169346,-8400.0
326696961,1808678,4800.0
326696961,671946,2400.0
326696961,1321929,2400.0
326696961,4163329,-4800.0
326696961,326270,-3600.0
326696961,3444082,-2400.0
326696961,286579,3600.0
326696961,1308283,-2400.0
326696961,711002,2400.0
326696961,2386549,8839.0
326696961,3262866,-1800.0
326696961,4290640,6000.0
326696961,3111417,3000.0
326696961,369489,1200.0
326696961,333938,-4800.0
326696961,2270898,2400.0
326696961,1198538,8403.0
326696961,390362,3600.0
326696961,289064,8400.0
326696961,412537,-5545.0
326696961,1062080,3600.0
326696961,270084,5483.0
326696961,339952,4800.0
326696961,327513,-1200.0
326696961,2521704,3000.0
326696961,380631,3600.0
326696961,3574850,4800.0
326696961,361381,-2400.0
326696961,351797,7200.0
326696961,1685592,8400.0
326696961,423548,801.0
326696961,320465,-3600.0
326696961,371744,-9600.0
326696961,4279278,-3000.0
326696961,246184,6000.0
326696961,513096,4800.0
326696961,4394022,3162.0
326696961,506778,-6000.0
326696961,347841,14735.0
326696961,966430,8400.0
326696961,429404,6000.0
326696961,873457,-1200.0
326696961,1125520,3117.0
326696961,3879475,2400.0
326696961,3703031,-7200.0
326696961,243008,3600.0
326696961,428339,-7220.0
326696961,3533858,1200.0
326696961,597308,3000.0
326696961,4244702,9922.0
326696961,2462385,-1200.0
326696961,1071777,-2400.0
326696961,827661,8461.0
326696961,383889,2281.0
326696961,415042,9600.0
326696961,536574,-13115.0
326696961,268077,1200.0
326696961,3073818,3000.0
326696961,314569,-3600.0
326696961,908448,7758.0
326696961,179950,-4597.0
326696961,617480,-1200.0
326696961,2866289,-600.0
326696961,3968241,-4800.0
326696961,4270042,9600.0
326696961,2262592,7200.0
326696961,694948,-7200.0
326696961,756534,4800.0
326696961,361989,600.0
