match_key,game_id,start_time,end_time,user_logs
mahjong|0|6|91763302673154049,mahjong,1559971290,1559971565,"[{""uid"":{""$numberLong"":""1000007""},""score"":{""$numberLong"":""130""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""322550520""},""score"":{""$numberLong"":""262""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""272321805""},""score"":{""$numberLong"":""66""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""407034081""},""score"":{""$numberLong"":""66""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91769993468837889,mahjong,1559972471,1559972644,"[{""uid"":{""$numberLong"":""268808705""},""score"":{""$numberLong"":""34""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""402239472""},""score"":{""$numberLong"":""70""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""341524080""},""score"":{""$numberLong"":""18""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""386163165""},""score"":{""$numberLong"":""18""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91769993468837889,mahjong,1559972654,1559972897,"[{""uid"":{""$numberLong"":""268808705""},""score"":{""$numberLong"":""0""},""result"":{""$numberLong"":""3""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""341524080""},""score"":{""$numberLong"":""0""},""result"":{""$numberLong"":""3""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""402239472""},""score"":{""$numberLong"":""0""},""result"":{""$numberLong"":""3""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""386163165""},""score"":{""$numberLong"":""0""},""result"":{""$numberLong"":""3""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91769993468837889,mahjong,1559972902,1559973092,"[{""uid"":{""$numberLong"":""402239472""},""score"":{""$numberLong"":""8""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""268808705""},""score"":{""$numberLong"":""8""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""386163165""},""score"":{""$numberLong"":""20""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""341524080""},""score"":{""$numberLong"":""4""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91788618342858753,mahjong,1559976911,1559977158,"[{""uid"":{""$numberLong"":""268798977""},""score"":{""$numberLong"":""16""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""426905100""},""score"":{""$numberLong"":""24""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""340626621""},""score"":{""$numberLong"":""4""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""536054289""},""score"":{""$numberLong"":""4""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91788618342858753,mahjong,1559977168,1559977380,"[{""uid"":{""$numberLong"":""268798977""},""score"":{""$numberLong"":""64""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""426905100""},""score"":{""$numberLong"":""160""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""340626621""},""score"":{""$numberLong"":""64""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""536054289""},""score"":{""$numberLong"":""32""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91788618342858753,mahjong,1559977390,1559977577,"[{""uid"":{""$numberLong"":""268798977""},""score"":{""$numberLong"":""4""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""340626621""},""score"":{""$numberLong"":""12""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""426905100""},""score"":{""$numberLong"":""4""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""536054289""},""score"":{""$numberLong"":""4""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91797700093149185,mahjong,1559979077,1559979230,"[{""uid"":{""$numberLong"":""531259680""},""score"":{""$numberLong"":""16""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""486723033""},""score"":{""$numberLong"":""8""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""441186489""},""score"":{""$numberLong"":""16""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""268798977""},""score"":{""$numberLong"":""40""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91797700093149185,mahjong,1559979240,1559979423,"[{""uid"":{""$numberLong"":""441186489""},""score"":{""$numberLong"":""48""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""531259680""},""score"":{""$numberLong"":""8""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""486723033""},""score"":{""$numberLong"":""32""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""268798977""},""score"":{""$numberLong"":""8""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91797700093149185,mahjong,1559979433,1559979644,"[{""uid"":{""$numberLong"":""531259680""},""score"":{""$numberLong"":""4""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""268798977""},""score"":{""$numberLong"":""10""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""486723033""},""score"":{""$numberLong"":""4""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""441186489""},""score"":{""$numberLong"":""2""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91800175130968065,mahjong,1559979667,1559979864,"[{""uid"":{""$numberLong"":""268798977""},""score"":{""$numberLong"":""8""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""516080832""},""score"":{""$numberLong"":""16""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""481928424""},""score"":{""$numberLong"":""4""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""423110388""},""score"":{""$numberLong"":""4""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91800175130968065,mahjong,1559979874,1559980029,"[{""uid"":{""$numberLong"":""268798977""},""score"":{""$numberLong"":""2""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""423110388""},""score"":{""$numberLong"":""12""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""516080832""},""score"":{""$numberLong"":""8""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""481928424""},""score"":{""$numberLong"":""2""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91800175130968065,mahjong,1559980039,1559980276,"[{""uid"":{""$numberLong"":""516080832""},""score"":{""$numberLong"":""16""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""268798977""},""score"":{""$numberLong"":""40""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""423110388""},""score"":{""$numberLong"":""8""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""481928424""},""score"":{""$numberLong"":""16""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91802817873838081,mahjong,1559980297,1559980509,"[{""uid"":{""$numberLong"":""358600284""},""score"":{""$numberLong"":""2""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""293192721""},""score"":{""$numberLong"":""4""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""268798977""},""score"":{""$numberLong"":""8""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""330139944""},""score"":{""$numberLong"":""14""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91802817873838081,mahjong,1559980519,1559980643,"[{""uid"":{""$numberLong"":""268798977""},""score"":{""$numberLong"":""8""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""330139944""},""score"":{""$numberLong"":""40""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""293192721""},""score"":{""$numberLong"":""16""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""358600284""},""score"":{""$numberLong"":""16""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91802817873838081,mahjong,1559980653,1559980744,"[{""uid"":{""$numberLong"":""268798977""},""score"":{""$numberLong"":""18""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""358600284""},""score"":{""$numberLong"":""102""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""293192721""},""score"":{""$numberLong"":""18""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""330139944""},""score"":{""$numberLong"":""66""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91804789477736449,mahjong,1559980767,1559980875,"[{""uid"":{""$numberLong"":""268798977""},""score"":{""$numberLong"":""16""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""478133712""},""score"":{""$numberLong"":""96""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""348216045""},""score"":{""$numberLong"":""16""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""330139944""},""score"":{""$numberLong"":""64""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91804789477736449,mahjong,1559980885,1559981059,"[{""uid"":{""$numberLong"":""268798977""},""score"":{""$numberLong"":""8""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""348216045""},""score"":{""$numberLong"":""16""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""478133712""},""score"":{""$numberLong"":""4""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""330139944""},""score"":{""$numberLong"":""4""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91804789477736449,mahjong,1559981069,1559981143,"[{""uid"":{""$numberLong"":""478133712""},""score"":{""$numberLong"":""2""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""268798977""},""score"":{""$numberLong"":""14""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""330139944""},""score"":{""$numberLong"":""4""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""348216045""},""score"":{""$numberLong"":""8""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91806467530686465,mahjong,1559981167,1559981335,"[{""uid"":{""$numberLong"":""288398112""},""score"":{""$numberLong"":""8""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""268798977""},""score"":{""$numberLong"":""4""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""542643816""},""score"":{""$numberLong"":""16""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""372881673""},""score"":{""$numberLong"":""4""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91806467530686465,mahjong,1559981345,1559981528,"[{""uid"":{""$numberLong"":""542643816""},""score"":{""$numberLong"":""10""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""372881673""},""score"":{""$numberLong"":""4""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""288398112""},""score"":{""$numberLong"":""2""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""268798977""},""score"":{""$numberLong"":""4""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91806467530686465,mahjong,1559981538,1559981647,"[{""uid"":{""$numberLong"":""288398112""},""score"":{""$numberLong"":""64""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""268798977""},""score"":{""$numberLong"":""64""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""542643816""},""score"":{""$numberLong"":""384""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""372881673""},""score"":{""$numberLong"":""256""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91812906433249281,mahjong,1559982702,1559982867,"[{""uid"":{""$numberLong"":""268812289""},""score"":{""$numberLong"":""4""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""304576857""},""score"":{""$numberLong"":""10""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""464852220""},""score"":{""$numberLong"":""4""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""286500756""},""score"":{""$numberLong"":""2""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91812906433249281,mahjong,1559982877,1559982995,"[{""uid"":{""$numberLong"":""268812289""},""score"":{""$numberLong"":""4""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""304576857""},""score"":{""$numberLong"":""10""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""464852220""},""score"":{""$numberLong"":""2""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""286500756""},""score"":{""$numberLong"":""4""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91812906433249281,mahjong,1559983005,1559983167,"[{""uid"":{""$numberLong"":""304576857""},""score"":{""$numberLong"":""8""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""268812289""},""score"":{""$numberLong"":""16""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""286500756""},""score"":{""$numberLong"":""4""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""464852220""},""score"":{""$numberLong"":""4""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91844346470465537,mahjong,1559990198,1559990383,"[{""uid"":{""$numberLong"":""441186489""},""score"":{""$numberLong"":""2""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""265950721""},""score"":{""$numberLong"":""12""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""372881673""},""score"":{""$numberLong"":""2""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""474339000""},""score"":{""$numberLong"":""8""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91844346470465537,mahjong,1559990393,1559990517,"[{""uid"":{""$numberLong"":""265950721""},""score"":{""$numberLong"":""32""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""474339000""},""score"":{""$numberLong"":""80""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""372881673""},""score"":{""$numberLong"":""32""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""441186489""},""score"":{""$numberLong"":""16""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91844346470465537,mahjong,1559990527,1559990704,"[{""uid"":{""$numberLong"":""372881673""},""score"":{""$numberLong"":""16""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""265950721""},""score"":{""$numberLong"":""64""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""474339000""},""score"":{""$numberLong"":""32""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""441186489""},""score"":{""$numberLong"":""16""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91846590892867585,mahjong,1559990733,1559991003,"[{""uid"":{""$numberLong"":""441186489""},""score"":{""$numberLong"":""32""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""265950721""},""score"":{""$numberLong"":""128""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""305474316""},""score"":{""$numberLong"":""64""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""443083845""},""score"":{""$numberLong"":""32""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91846590892867585,mahjong,1559991013,1559991177,"[{""uid"":{""$numberLong"":""305474316""},""score"":{""$numberLong"":""8""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""265950721""},""score"":{""$numberLong"":""16""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""441186489""},""score"":{""$numberLong"":""4""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""443083845""},""score"":{""$numberLong"":""4""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91846590892867585,mahjong,1559991187,1559991305,"[{""uid"":{""$numberLong"":""305474316""},""score"":{""$numberLong"":""64""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""443083845""},""score"":{""$numberLong"":""16""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""441186489""},""score"":{""$numberLong"":""32""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""265950721""},""score"":{""$numberLong"":""16""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91861965143539713,mahjong,1559994399,1559994498,"[{""uid"":{""$numberLong"":""336831909""},""score"":{""$numberLong"":""20""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""268806913""},""score"":{""$numberLong"":""108""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""530362221""},""score"":{""$numberLong"":""68""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""290295468""},""score"":{""$numberLong"":""20""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91861965143539713,mahjong,1559994508,1559994714,"[{""uid"":{""$numberLong"":""530362221""},""score"":{""$numberLong"":""8""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""268806913""},""score"":{""$numberLong"":""12""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""336831909""},""score"":{""$numberLong"":""2""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""290295468""},""score"":{""$numberLong"":""2""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|0|6|91861965143539713,mahjong,1559994725,1559994882,"[{""uid"":{""$numberLong"":""336831909""},""score"":{""$numberLong"":""64""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""268806913""},""score"":{""$numberLong"":""16""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""530362221""},""score"":{""$numberLong"":""96""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""290295468""},""score"":{""$numberLong"":""16""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|1|264|0|0,mahjong,1559997002,1559997129,"[{""uid"":{""$numberLong"":""265949697""},""score"":{""$numberLong"":""8""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""1003777""},""score"":{""$numberLong"":""20""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""656""},""score"":{""$numberLong"":""4""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""1008641""},""score"":{""$numberLong"":""8""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|1|264|0|0,mahjong,1559997002,1559997146,"[{""uid"":{""$numberLong"":""6401""},""score"":{""$numberLong"":""16""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""1000007""},""score"":{""$numberLong"":""8""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""1021441""},""score"":{""$numberLong"":""8""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""1027329""},""score"":{""$numberLong"":""32""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|1|264|0|0,mahjong,1559997002,1559997181,"[{""uid"":{""$numberLong"":""265946881""},""score"":{""$numberLong"":""4""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""6145""},""score"":{""$numberLong"":""16""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""265946625""},""score"":{""$numberLong"":""8""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""4353""},""score"":{""$numberLong"":""4""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|1|264|0|0,mahjong,1559997002,1559997199,"[{""uid"":{""$numberLong"":""1004545""},""score"":{""$numberLong"":""32""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""1026049""},""score"":{""$numberLong"":""80""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""505""},""score"":{""$numberLong"":""32""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""1000001""},""score"":{""$numberLong"":""16""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
mahjong|1|264|0|0,mahjong,1559997002,1559997221,"[{""uid"":{""$numberLong"":""268807681""},""score"":{""$numberLong"":""2""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""268811265""},""score"":{""$numberLong"":""12""},""result"":{""$numberLong"":""1""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""5121""},""score"":{""$numberLong"":""2""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]},{""uid"":{""$numberLong"":""539""},""score"":{""$numberLong"":""8""},""result"":{""$numberLong"":""2""},""role"":{""$numberLong"":""1""},""tags"":[]}]"
